marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	23646023	R2Q1SLZK89NRRE	B00EDUTGB2	917637253	HP Print Plugin	Mobile_Apps	5.0	0.0	0.0	N	Y	was very easy to install from Amazon	This app. was very easy to install from Amazon. Bought a fire tablet didn't know if possible to print from it however with the HP Print Plugin<br /> This made it vey easy. No problem what so ever. Thank You Amazon	2015-05-08
US	11521720	R3DUL9OMFAAV0R	B008OOYALE	205149289	Dragon Story	Mobile_Apps	5.0	0.0	0.0	N	Y	love dragons	our whole family loves dragons and have been enjoying you app.  wish there was more like it.  thanks for a game for the whole family to enjoy.	2012-11-13
US	50201009	R2KRBYRVQLV9SP	B00A7W29BE	645193735	Genius Scan+	Mobile_Apps	5.0	1.0	1.0	N	Y	Was great until last update	Update. The company immediately responded and fixed the problem. Use it every week now. Love it!   Loved this app until last update. I get rid receipts and always took a screen shot and then added to my expense report. Now Genius Scan says, &#34;that file is not supported.&#34;  I'm giving them a chance to fix and if not I'll have to find a new app.	2015-04-07
UK	39997869	R2I1H5KQMJJSYJ	B0049H9NVW	424193561	Takenoko Board Game	Toys	4.0	9.0	11.0	N	Y	Fun, balanced, cute and not too complicated	Firstly, the game artwork is cute.  No one likes an ugly game, no matter how good the gameplay.  But they haven't skimped on the gameplay either.  The game is fun and not too complicated to learn.  I haven't played it enough to get into complex strategy, but I can tell that the more one plays, the more interesting it will be to play as players learn better strategies.  Finally, I played with my father, who hates board and card type games.  I had to cajole him into the first game, but he has actually initiated several games since then.  So, all in all I can say that it is fun to play, easy to learn, and visually stimulating.<br /><br />There are only two (mildly) negative things I have to say about the game.  First, I wish they had included more wooden action markers.  One of the variables of gameplay is that you get an extra action, but because there are only two action markers per player, another marker would have been nice.  Not a hard problem to solve at all, though, I just use one of the spare gray cutout pieces.  The other thing is that this game probably doesn't appeal so much to hardcore gamers, as I suspect it will turn out to be a little too simple, with not enough variables for people who game a lot.  However, for beginners or younger players, it's an excellent game, and for more experienced gamers, it is cute and good for a few games or games with less game-inclined friends.  Not least of all because no one doesn't want to play a game with pandas!  Overall, I would say it's an excellent addition to any game collection.	2013-09-04
US	32497244	RSFFU285ACX2X	B0097GVJWQ	863325730	Enigmatis: The Ghosts of Maple Creek	Mobile_Apps	4.0	0.0	1.0	N	Y	Up a Creek in Maple Creek	&#34;Enigmatis: Ghosts of Maple Creek&#34; from Big Fish Games is a sprawling large scale adventure game with a good story line that will please fans of the genre. Although the game itself isn't too difficult for experienced players, once they get the hang of some unusual aspects of the game play, it's designed to take quite a while to solve completely.<br /><br />The player assumes the role of a female private detective who develops amnesia when her car crashes upon arrival in the town of Maple Creek. At first, she doesn't even know who or where she is but she gradually pieces together that she was sent to find a girl who disappeared. The more she investigates, the more she realizes that the disappearance wasn't isolated. Instead other people have been vanishing in the small town for decades, including another private eye who went there some 30 years earlier on a similar mission.<br /><br />While &#34;Maple Creek&#34; has a complicated and well thought out storyline, the game play itself is fairly standard for those familiar with adventure games in gneral. The player moves around the town, picking up useful items and then using them. For example, if the player finds a knife, then there's a good chance, she'll need to cut something with it later. Fortunately, items don't stay in inventory any longer than they are needed, so players won't wind up with 30 to 40 items as the game goes along.<br /><br />”Maple Creek” has a number of hidden object mini-puzzles. A number of locations have areas where there's a lot of junk lying around. When that area of the location glows, then it's time to click on the glowing area and play the hidden object game. Once the player finds all the hidden objects, one of them turns out to be useful and is added to inventory. The player can enlarge the playing area to make the hidden objects easier to find. The game also has some mini-puzzles to be solved, which involve things like finding out the combination or password to open a lock.<br /><br />As the player progresses through the game, the detective writes down notes in her notebook as she figures things out. For players who put the game away for a while, reading through the notebook can help them refresh their memory. In addition, there's also a bulletin board (actually a wall in one of the rooms) where the detective can pin up clues that she discovers during the game. It's actually essential in order to finish the game that the player actually pins up all the clues in the right place on the bulletin board. Until she does so, she often can't make any more progress getting through the game.<br /><br />For those who get stumped, “Maple Creek” has a hint button. Press the hint button and an area in that location may light up, indicating the player should look there. If the particular location has no more areas of interest, the exit arrow lights up instead. The hint button can also reveal the location of one or more of the hidden objects in a hidden object game. The game also has a skip button that allows the player to bypass a puzzle.<br /><br />”Maple Creek” only has one annoying feature. Some of the hidden object puzzle games can't be played until certain points in the game, even if you discover and click on the area where the hidden object puzzle is located. As a result, a player may have to go through the entire game, screen by screen (and there's about 30 total screens in the game), until she finds the next hidden object puzzle and can progress any further. Some of the cluttered areas have three or four hidden object puzzles that can only be accessed at different stages of the game.<br /><br />The fact that the game requires constant back tracking throughout every location in the game gets to be a bit of annoyance, since, in many cases, there's no way to logically figure out where to go next. Instead, players must resort to trial and error several times during the game to figure out the next step in completing the game. That necessaryrandom backtracking makes the game play longer and can be a bit frustrating.<br /><br />Technically, the game looks good with clean, easy to recognize artwork and audio that includes the voices of the various characters the player encounters during the game. Some of the objects that must be found aren't that easy to recognize, but I enjoy a game that makes me do some of the work in trying to figure out just which of the objects I encounter actually play a role in the game.<br /><br />Although I would have liked &#34;Maple Creek&#34; better if it didn't require occasional random wandering about in order to solve, the overall excellent story line and game play make the game enjoyable despite the occasional frustration. For those who aren't as proficient at these types of games, the hints and skip features allow players to get assistance as often as needed. In addition, once players buy the complete game, that's it as far as paying money. Players do not have to buy hints or spend money in other ways in order to finish the game. Instead, they will get hours worth of game play. Obviously, this type of game is not everyone's forte. Nevertheless, for those who enjoy adventure puzzle games, &#34;Maple Creek&#34; is one of the better examples.ating.  Technically, the game looks good with clean, easy to recognize artwork and audio that includes the voices of the various characters the player encounters during the game. Some of the objects that must be found aren't that easy to recognize, but I enjoy a game that makes me do some of the work in trying to figure out just which of the objects I encounter actually play a role in the game.  Although I would have liked &#34;Maple Creek&#34; better if it didn't require occasional random wandering about in order to solve, the overall excellent story line and game play make the game enjoyable despite the occasional frustration. For those who aren't as proficient at these types of games, the hints and skip features allow players to get assistance as often as needed. In addition, once players buy the complete game, that's it as far as paying money. Players do not have to buy hints or spend money in other ways in order to finish the game. Instead, they will get hours worth of game play. Obviously, this type of game is not everyone's forte. Nevertheless, for those who enjoy adventure puzzle games, &#34;Maple Creek&#34; is one of the better examples.	2015-07-10
UK	44802296	RD01I0ANIOOT7	B00E8KLWB4	488246640	The Secret Society® - Hidden Mystery	Mobile_Apps	4.0	0.0	0.0	N	Y	fun game	A fun game to play	2015-04-05
US	38649649	R9LBSLIQ8QR1K	B008JGSM6G	345007076	Flow Free	Mobile_Apps	5.0	0.0	0.0	N	Y	OMG  SO MUCH FUN	This game is so much fun.  You have to download it. I haven't cleaned my house for the last two days. Works great on my Kindle fire.	2012-07-30
US	23856313	R6TTK5ALM0CPO	B0075FLTV2	828437598	Ladies And Gentlemen... The Best Of George Michael [Clean]	Digital_Music_Purchase	5.0	0.0	0.0	N	N	Smooth like silk 'Moment'	"Ever since George Michael was in Wham! I have enjoyed his alluring and smooth voice. I am one of those people who may be biased to the early stuff. But I am pleasantly surprised with this \\""new\\"" piece. It has such beautiful and seductive qualities in it...very smooth and relaxed feel. Needless to say I bought this song right after hearing the sample. I'm encouraged to give this album a complete listen to. =)"	2013-05-27
US	2614951	R1SNHAZ56E33F6	B00AIUUXHC	219993862	Hungry Shark Evolution	Mobile_Apps	5.0	0.0	0.0	N	Y	fun and addictive	I have always had a love for sharks an  it has been fun playing.  Game with several types of sharks. I would recommend this for any shark lover	2015-01-25
US	8805692	R18O0HN8FPL3GK	B009UX2YAC	879319057	Subway Surfers	Mobile_Apps	4.0	0.0	0.0	N	N	Amazing	This is an amazing game.The graphics are excellent rather have different music playing. I would recommend this game to everyone and even younger people will love it too.	2013-03-03
US	25508647	R2GIT3JQ35KMNS	B00BD6EJRK	287541401	Photo Studio PRO	Mobile_Apps	1.0	13.0	17.0	N	Y	I'm fed up with apps trying to get access to ...	I'm fed up with apps trying to get access to way too much ony phone! I'm deleting it! There is no reason why you need to have access to the flashlight app on my phone, or who I make calls to! This is simply supposed to aid in editing photos! ENOUGH!	2015-08-01
US	47232635	R1CET2S3Y98U2W	B004XDYJRU	535517408	TuneIn Radio Pro	Mobile_Apps	5.0	1.0	1.0	N	N	Very Nice	Listen to almost any station from anywhere. My Mother-in-law will freak when she finds out that she can listen to the news channel in South Korea on her phone!	2011-04-22
US	12045306	RDD92JJC1NFL7	B00MNYTWMI	174964168	Midnight Castle – A Free Hidden Object Mystery Game for Fire! Find objects and solve puzzles!	Mobile_Apps	1.0	0.0	0.0	N	Y	Loved it until I was forced to do an update...	I made it to level 29 and was about to finish up the kings quest when the game stopped and told me I needed to update in order to play.  Being on my kindle, I couldn't update without deleting the game and starting from scratch. I lost everything plus the 130 diamonds that I bought for the game. Amazon is refunding the money I spent for the diamonds but I'm a little bit unhappy that I couldn't pick up where I left off before the update.  Now I made it to level 28 before it decided I needed to update again. Guess what, no update to be found! I really like this game despite it all but I'm not starting over a second time! What about automatic updates for us Android users?	2015-03-07
US	15980781	RETRHXUM3L7ED	B00FAPF5U0	46324555	Candy Crush Saga	Mobile_Apps	5.0	0.0	0.0	N	Y	AWESOME	This app I s awesome but little bro messed up the settings so it sounds likes the man is saying sexy instead of tasty<br /><br />PS does anyone wanted to suck a &amp;#34;something&amp;#34;cuz I can make that happen	2013-12-29
US	13121546	R3BJP49R3ULI4X	B004VMUS9G	434911999	Alarm Clock Xtreme Free + Timer	Mobile_Apps	5.0	0.0	0.0	N	Y	It is a great alarm clock!	I like how you can have multiple alarms. I like how there is a ton different settings. You can change the sound, the amount of snoozes you get, saga nd which alarms get math to snooze. Overall a great app!	2013-03-11
US	28417079	R293AWEFOKR954	B00F4PM6WG	806932769	LEGO® DUPLO® Train	Mobile_Apps	5.0	3.0	3.0	N	Y	Grandson Loves It!	I selected this for my grandson to play on my Kindle and he LOVES it!  He is only 3 but it is engaging enough for him and he really enjoys playing it.  I've told his dad about the application so he can get it for his tablet as well!	2014-12-31
US	37825676	R3GVJJMEGSJMVB	B008NNNF7G	944577370	The Whippoorwill	Digital_Music_Purchase	4.0	0.0	0.0	N	Y	Great Sound	I love this album, but not as much as I have enjoyed the previous albums, thus 4 stars instead of 5.  That being said, I strongly urge that you add it to your collection.	2013-03-15
US	39877947	R1EIE5NXNHEZ58	B00GIGGS6A	256731097	Huion H610PRO Painting Drawing Pen Graphics Tablet	PC	5.0	2.0	2.0	N	Y	As a First Graphics Tablet, Cannot be Beat	I have had this tablet for a bit over a month now, and would like to go through my experience with you.<br /><br />Drivers were easy to install, though with some laughably bad grammatical errors in the english.  The Tablet itself comes with the pen already charged ( I got the Li-Ion Version) , and getting the whole operation up and running took less than 30 minutes from box opening to drawing.  Very pleased.<br /><br />As for the drawing experience itself, I have no problems with tracking and accuracy.  I mainly use it for doing quick sketches and calculations without paper, as well as AutoCAD / Inventor work (for which it is a godsend).  The programmable and totally custom buttons and hotkeys make workflow a breeze.  This is my first tablet of my own, though I have fooled around with some Wacom ones and honestly couldn't tell the difference, besides wacom does not require a battery in the pen.<br /><br />  If I lose 100 lines per inch and have to bear another 5g in pen weight to get larger real estate and save 40% of this products price, I will do it in a heartbeat, as well as recommend this heartily.	2015-08-25
UK	30594777	R11GIDC0I3VA23	B00PTB7B34	959579423	Call of Duty®: Heroes	Mobile_Apps	4.0	0.0	0.0	N	Y	call of duty heroes	Very good game. Addictive. Only drawback I've had is the in app purchase doesn't seem to work. Takes your money but doesn't give me what I've bought. Amazon very good in refunding the money.	2015-02-16
UK	7613549	R281NPIV80C99T	B00HH35VFC	44111494	LEGO Star Wars 75054: AT-AT	Toys	5.0	1.0	1.0	N	Y	Five Stars	Fab buy and came quick thank you xx	2015-03-15
US	48587226	RRHFXKGJ9PIV5	B00GOZQ2E8	254847827	Adventure Town	Mobile_Apps	5.0	0.0	0.0	N	Y	adventure town	It is a really fun game, and enjoy playing it in my free time. I would recommend it to anyone who likes playing games	2014-03-27
DE	36347324	R17GYQCLJMZ2QT	B002KCNUH6	799572945	Lego Duplo 5647 -  Großer Traktor	Toys	5.0	2.0	3.0	N	N	Toller Traktor	Für Traktorfreude der Hit. Die Schaufel vorne kann man abmachen, wie auch den Anhänger umbauen. Stabil und gut verarbeitet wie alle Lego Artikel.	2011-01-03
US	26012957	RQXC01VOA1T5A	B00CSR2J9I	690824381	Hill Climb Racing	Mobile_Apps	2.0	0.0	0.0	N	Y	Two Stars	Ok	2015-04-16
US	25283535	R3FSV19OVATIX1	B00PTB7B34	959579423	Call of Duty®: Heroes	Mobile_Apps	5.0	0.0	0.0	N	Y	fun	THIS GAME IS AWASOME I WILL SHOW ALL OF MY FRIENDS	2015-07-22
