marketplace	review_id	product_id	product_category	star_rating	year	month	review_date
US	R2AQTWEI0LVUU3	B008XG1X18	Mobile_Apps	5	2012	9	2012-09-17
US	R2W371SLKQ0QSV	B00A8ECU24	Mobile_Apps	3	2014	3	2014-03-04
UK	R1GZTUNQ0ZK4JW	B0040A94GC	Digital_Music_Purchase	5	2015	6	2015-06-19
US	R3VWNISDZCZSME	B004GJDQT8	Mobile_Apps	1	2014	3	2014-03-15
US	RVK61K2IR5CXI	B00DJFIMW6	Mobile_Apps	5	2013	7	2013-07-23
UK	R76ZN25642S56	B00MI4SGHA	Mobile_Apps	4	2015	1	2015-01-26
US	R3B74S03VTAAL5	B00J2VSS0C	Mobile_Apps	5	2014	9	2014-09-15
US	R3JDP9P4XFSAEX	B003VANOFY	PC	4	2014	1	2014-01-03
UK	RPJJYQE9QYPM6	B00IYOACQ6	Mobile_Apps	4	2014	9	2014-09-19
US	RL9PQU8PUV6U6	B009C7ZQM4	Mobile_Apps	4	2014	12	2014-12-19
US	R24VXBBWW8Y8WQ	B00NMXY2MO	PC	5	2015	3	2015-03-02
JP	R1659P5KLCAL4S	B00BXLU1EU	Mobile_Apps	1	2013	11	2013-11-23
US	R2G3N6JF8IT3GU	B004SD5GZ4	Mobile_Apps	3	2014	12	2014-12-30
US	R1U4S65S646X8W	B00FAPF5U0	Mobile_Apps	1	2014	2	2014-02-04
US	R2FJEEWMTZAVIO	B0026S98TS	Digital_Music_Purchase	5	2013	4	2013-04-19
US	R35SD6MXC56INO	B00W6XM002	Mobile_Apps	4	2015	8	2015-08-11
US	R3CAZLLO1M14DZ	B006BDHAX0	Mobile_Apps	3	2013	12	2013-12-18
US	R3DQIFGPISY8JI	B00I8Q77Y0	Mobile_Apps	5	2014	2	2014-02-15
UK	R1576NZA5JEL4A	B00QW8TYWO	Mobile_Apps	5	2015	2	2015-02-16
US	RG0M3NLKMV8TC	B00FVVR2ZO	Mobile_Apps	5	2014	12	2014-12-12
UK	RFN6VXLN5SNML	B00DGQP442	Toys	5	2014	5	2014-05-11
US	R23CWPGWS94P1F	B00P9TTSK0	Mobile_Apps	3	2015	5	2015-05-18
US	R2MV6AQNY2QODV	B00CKOYVG8	Mobile_Apps	4	2014	9	2014-09-04
US	R31UDOX5L17MKA	B0019O0W90	Digital_Music_Purchase	2	2008	6	2008-06-06
UK	R2MMMPM6VSNS6Y	B0089OBLDO	PC	5	2014	9	2014-09-05
US	R3S54I5X10FPT3	B005DOL0R0	PC	3	2013	4	2013-04-11
US	R23FY5H9VV038M	B00UENHBAU	Mobile_Apps	5	2015	3	2015-03-29
US	R2ACISGF2XPLDA	B0094BB4TW	Mobile_Apps	1	2013	10	2013-10-03
US	R1ZTSMFHL040T2	B00I6IKSZ0	Mobile_Apps	5	2015	5	2015-05-31
US	R1TMOB5IF2M3AM	B007SYWFRM	Mobile_Apps	5	2013	10	2013-10-26
US	R1RUNL30TR2KCZ	B00MB8P1OO	Mobile_Apps	5	2014	9	2014-09-12
US	R239SCTMALJV18	B000W237RE	Digital_Music_Purchase	4	2012	10	2012-10-08
UK	R2B67CKU95MIGZ	B0097GVJWQ	Mobile_Apps	4	2014	6	2014-06-29
UK	R1ENGXWX4KUOAM	B004Y1WCDE	Mobile_Apps	1	2015	6	2015-06-07
US	R3ZJV80M9F7OP	B00DJFIMW6	Mobile_Apps	1	2015	1	2015-01-16
US	R3VQ220R7XGNNI	B00FAPF5U0	Mobile_Apps	1	2014	1	2014-01-30
US	R3VWG3DQKLT8WI	B00L045M1M	Digital_Music_Purchase	5	2015	7	2015-07-04
UK	R300HJENBFGYPF	B007A6XLDU	Mobile_Apps	2	2012	10	2012-10-02
US	R8O1J94G5WYB	B00D41AJ7G	Mobile_Apps	5	2014	2	2014-02-09
US	R3FLMG37FL7BP2	B0064Z7RXS	Digital_Music_Purchase	4	2013	12	2013-12-04
UK	R2B0PQCXVRI6KQ	B00992CF6W	Mobile_Apps	4	2013	6	2013-06-13
US	R1APFSK2BKCLY5	B00FATEJYE	Mobile_Apps	4	2014	10	2014-10-09
US	RD8ST4ZWTB7L	B004FOA84A	Mobile_Apps	1	2011	4	2011-04-22
UK	R13BWJ969Q43H6	B00LP1MVSW	Mobile_Apps	5	2015	5	2015-05-06
US	R2J1R86H2LDZBR	B008XG1X18	Mobile_Apps	3	2014	11	2014-11-10
US	R1FZWG1TDIUBC4	B009HUB40Y	Mobile_Apps	3	2015	5	2015-05-27
UK	R31WQNOVSJ4S5Z	B00DRPVE3M	Mobile_Apps	4	2014	10	2014-10-11
US	R1OXYWFCLFYIQQ	B007SYWFRM	Mobile_Apps	5	2013	8	2013-08-20
UK	R1ZWZKWKN48OYT	B008NMT684	Mobile_Apps	1	2015	1	2015-01-17
US	R2OFJPGFW9DJC0	B00FAPF5U0	Mobile_Apps	5	2015	2	2015-02-13
US	R26S8ZIBH9GVDF	B00ATDOVNK	Mobile_Apps	4	2013	6	2013-06-09
UK	R26XJDEESTOACK	B00QLVY7J2	Mobile_Apps	3	2015	5	2015-05-05
US	RHXW2JPAVWVYT	B005K17RU0	Mobile_Apps	5	2012	2	2012-02-09
JP	R2UT8SF4EH0T3R	B00H8O498K	Digital_Music_Purchase	5	2014	1	2014-01-24
US	RVLXKUKDMHGSQ	B00CWY76CC	Mobile_Apps	4	2014	1	2014-01-24
DE	R3W2KWUAXVZ704	B0011TMGKG	Toys	5	2013	7	2013-07-25
US	R1KH1YHU2LC9GV	B00DV2D0JC	Mobile_Apps	5	2014	9	2014-09-26
US	R156SKB6X001CE	B004MC8CA2	Mobile_Apps	5	2013	4	2013-04-09
US	R15878X06KSK6Z	B00992CF6W	Mobile_Apps	5	2014	1	2014-01-01
US	R3O4VXGSNT2357	B001P06GX4	Toys	5	2014	8	2014-08-13
US	R24JC15MAEZQSR	B00BXI26XC	Mobile_Apps	5	2015	7	2015-07-25
US	R4Z7TGSI3HZLQ	B00AREIAI8	Mobile_Apps	5	2013	10	2013-10-25
US	R2ECVP3K0NVA20	B00GLP47UM	Digital_Music_Purchase	5	2014	2	2014-02-13
US	RSX2FHGDYXJJW	B005LHOKFS	Mobile_Apps	4	2014	12	2014-12-18
US	R2P76NKF539VLE	B004LOMB2Q	Mobile_Apps	5	2013	4	2013-04-25
US	R2REZIUMQNW2Z9	B007QXWV1U	Mobile_Apps	4	2015	8	2015-08-16
US	R2NE4LDWCYU5NV	B005HSL626	Mobile_Apps	4	2014	3	2014-03-08
DE	R1XGEWBQJNHHTD	B00E8KLWB4	Mobile_Apps	5	2015	3	2015-03-17
US	R1JHFFR7A796U5	B00992CF6W	Mobile_Apps	5	2015	7	2015-07-18
UK	R11ZL03TXY6JIC	B00JOLNTTK	Mobile_Apps	4	2015	1	2015-01-12
US	R3M4PJWCS1GQ3M	B00I6IKSZ0	Mobile_Apps	5	2015	5	2015-05-23
US	R8LY16F974A2N	B00BXKKNFS	Mobile_Apps	4	2014	1	2014-01-09
US	R2FTFLJIZ9WVWD	B006TVQTHW	PC	4	2013	10	2013-10-03
UK	ROA7ZNL22WVHY	B004MC0FO8	Mobile_Apps	3	2013	3	2013-03-28
US	R37DA2D7QCRXBD	B00IOVH8AW	Digital_Music_Purchase	5	2014	8	2014-08-01
US	R2JH0XS4KBUWSE	B00FFHG6KQ	Mobile_Apps	5	2013	10	2013-10-09
US	R2VFAL3RPEIKY0	B004I744AS	Mobile_Apps	5	2012	10	2012-10-23
UK	R13AQ4XOFCC1DL	B00JK4VI0I	Digital_Music_Purchase	5	2015	3	2015-03-24
US	R2TE1B9S8FL4GD	B003K1EYM6	PC	5	2014	11	2014-11-06
UK	R6ZJVEB9P19EX	B004UO0SAO	Mobile_Apps	1	2014	2	2014-02-22
US	R197Z5ZLFMHDMG	B00JZK0QNM	Mobile_Apps	5	2014	8	2014-08-17
UK	REX2BB4JTUS13	B00544XKK4	PC	4	2015	1	2015-01-05
US	RNAOAZXLHKH80	B0058P7KUA	Mobile_Apps	5	2011	7	2011-07-09
US	R17QB51C4S0297	B001NEK2GE	PC	3	2010	8	2010-08-12
US	R31ZE8JCM92SBP	B00JSBVDBC	Mobile_Apps	5	2014	6	2014-06-07
US	R3KUVHDCMDPX4G	B00FRQ32N4	Mobile_Apps	4	2014	6	2014-06-13
US	R1DN6H0R6C8UGX	B00632HWOG	Mobile_Apps	5	2013	8	2013-08-30
US	R226958QS2V1D9	B007BT0RKG	Mobile_Apps	1	2013	7	2013-07-06
UK	R3P43YB8XN5RGS	B00I8Q77Y0	Mobile_Apps	4	2014	4	2014-04-26
UK	R3RU4O35EMYND4	B00FAPF5U0	Mobile_Apps	5	2014	6	2014-06-11
FR	R2Q523UIYULP9Z	B0054JZC6E	Mobile_Apps	4	2013	1	2013-01-22
US	R2XY8LSWLATWGT	B003VANOFY	PC	5	2014	1	2014-01-03
US	RQAS0HYG70AM3	B008XG1X18	Mobile_Apps	5	2015	6	2015-06-06
US	R3FM0MQHWXV649	B00AIUUXHC	Mobile_Apps	4	2013	4	2013-04-16
US	RE9SBEU9Q3PCJ	B004TN7QPG	Mobile_Apps	5	2015	2	2015-02-08
US	R24EITK91QXN0F	B00QW8TYWO	Mobile_Apps	5	2015	1	2015-01-16
US	R1MXYLWNIC2TG1	B0066W1AZK	Mobile_Apps	1	2014	4	2014-04-12
US	R11DIN8EE97F2F	B007SYWFRM	Mobile_Apps	2	2012	4	2012-04-22
US	R1SLCI1Y2I5JC1	B001224WBS	Digital_Music_Purchase	5	2013	5	2013-05-25
US	R23RHMHNAM08GP	B007ZGO7EM	Mobile_Apps	5	2014	8	2014-08-23
UK	RS8CDI1YM10YC	B00AREIAI8	Mobile_Apps	5	2013	2	2013-02-22
DE	R10ZP27Z0DI7FD	B00KD97I80	Mobile_Apps	4	2014	11	2014-11-01
US	R2EPJKTRE6WQRD	B0063GORYU	Mobile_Apps	5	2012	1	2012-01-04
UK	R1B0GBUYJ6UJ75	B00I6IKSZ0	Mobile_Apps	5	2015	1	2015-01-11
DE	RF83SP3QFZWWH	B00AHWF5HE	Digital_Music_Purchase	5	2013	4	2013-04-08
US	R10MF7G94HTS7F	B00GUONXBI	Mobile_Apps	4	2014	2	2014-02-04
US	R186VAT8EQCNT1	B00U7VDC7A	Mobile_Apps	5	2015	3	2015-03-26
US	R28E68GY5P48Q4	B00DJFIMW6	Mobile_Apps	4	2013	7	2013-07-31
US	R2DZDCQ33D138K	B000AJIF4E	Musical Instruments	5	2014	9	2014-09-06
US	R27H6K6MO0URYZ	B00ATDOVNK	Mobile_Apps	5	2014	2	2014-02-01
US	R2CM0NZ8VVKP8O	B00AREIAI8	Mobile_Apps	5	2015	7	2015-07-22
US	R1O6OA3LOU8LFY	B00HCOSF3G	Digital_Music_Purchase	5	2014	3	2014-03-21
US	RLHSIWEHD0KBJ	B007PTJOV0	Mobile_Apps	5	2013	2	2013-02-15
JP	R1Q1CPGKMX1HH3	B0096PYUE2	Mobile_Apps	1	2012	12	2012-12-21
US	R3H8XU09YME3GO	B008MEM24S	Mobile_Apps	1	2012	12	2012-12-25
US	R31LZDK7995PZ0	B00AF6MF9I	Mobile_Apps	5	2013	7	2013-07-02
US	R14UBO2CNVT4CD	B00SYTTBMC	Digital_Music_Purchase	5	2015	7	2015-07-26
US	RSA32KZUXQ0BB	B004MC8CA2	Mobile_Apps	5	2012	1	2012-01-05
UK	R1A0XTMYN76HMF	B00FVVR2ZO	Mobile_Apps	5	2014	7	2014-07-30
US	RPB8IW2OHSMQP	B0067Q42BY	Mobile_Apps	4	2012	2	2012-02-20
US	R3HAKRHA6KUSVZ	B00A8ECU24	Mobile_Apps	5	2013	3	2013-03-15
US	RTFWZ2WI5QKFP	B00881VLCE	Mobile_Apps	1	2013	2	2013-02-23
US	R2WJW1T31YL8EH	B006P4FBUE	Mobile_Apps	5	2014	4	2014-04-28
US	R3UX6C81CNJPRF	B00FATEJYE	Mobile_Apps	5	2014	6	2014-06-08
US	RJGE1E3ERXMDU	B00F8GYC1Y	Mobile_Apps	5	2014	12	2014-12-04
US	R228ZWKUPYD7DX	B0055SWM08	Mobile_Apps	5	2011	9	2011-09-10
US	R3K7KGMA3CH9T8	B009UX2YAC	Mobile_Apps	5	2013	2	2013-02-01
DE	RDE2MQIFAJ2RU	B004GXHOGK	Toys	5	2014	11	2014-11-24
UK	R2Q59VTRJWH5ZP	B00632HWOG	Mobile_Apps	4	2013	1	2013-01-20
US	R3RLMB2ITKR9UD	B00JOT3HQ2	Mobile_Apps	5	2014	9	2014-09-26
US	R2QU4P6FXXOWJH	B0058EBNAO	Mobile_Apps	5	2014	6	2014-06-07
UK	R5PSDSP7TJIRO	B00KWVZ750	Mobile_Apps	5	2015	6	2015-06-11
US	R3VIDR5N1BKU36	B00IG2DOKM	Mobile_Apps	4	2015	8	2015-08-19
US	R1BMRLW0I7OZJF	B00IG2DOKM	Mobile_Apps	5	2014	8	2014-08-18
US	RUHWN3BRFC48Y	B001NB1E4G	Digital_Music_Purchase	4	2014	12	2014-12-24
US	R14TCE9H9E1Q87	B00FEMJF6O	Mobile_Apps	4	2014	2	2014-02-27
UK	R2T8MRG3IP71TM	B00594XOZU	Mobile_Apps	5	2015	6	2015-06-27
US	R3ADJDOP964D30	B005K17RU0	Mobile_Apps	4	2013	1	2013-01-19
DE	R1Q9NG5QW5RLME	B0064TVQ5E	Mobile_Apps	4	2013	1	2013-01-10
US	R3OPXHREH0OTQH	B0001ARCFA	Musical Instruments	5	2015	2	2015-02-25
US	RN1Q3CUSK6YU0	B008XG1X18	Mobile_Apps	5	2013	2	2013-02-17
US	R1LJMYTKQIQ2K0	B008TMA1LY	Mobile_Apps	5	2012	10	2012-10-20
US	R4PEBBDE3R7UR	B008XG1X18	Mobile_Apps	5	2014	3	2014-03-22
US	RME2G6P2WTGCA	B00J9IH1RO	Mobile_Apps	5	2015	7	2015-07-04
US	R1W2A40UY54IIM	B000W237RE	Digital_Music_Purchase	5	2012	10	2012-10-06
US	R28VC4MKIS2GN	1589946634	Toys	5	2011	8	2011-08-22
US	R1BQ5XBXAJ0SVY	B00992CF6W	Mobile_Apps	5	2015	5	2015-05-10
UK	R35FE3EAXVRWFN	B006GWO5NE	PC	5	2015	6	2015-06-20
JP	R1ZI9WAK2BENUC	B005JABU82	Toys	4	2013	11	2013-11-03
DE	R2WW45UXIALAA4	B00HMEUSKO	Mobile_Apps	1	2015	4	2015-04-08
US	R3OWXX9YJXBWXP	B00C7TAF3Y	Mobile_Apps	5	2013	7	2013-07-28
US	R8M84N5X13AR	B00PTB7B34	Mobile_Apps	5	2015	2	2015-02-13
US	RXOX89X6DGR9L	B0051UP5NQ	Mobile_Apps	4	2012	1	2012-01-26
US	R26C0SRJ1WA7J2	B00FAPF5U0	Mobile_Apps	5	2015	3	2015-03-27
US	R3J1X968Z1GLNA	B005V20JKI	Mobile_Apps	5	2012	2	2012-02-08
FR	R14VJ15STWNO36	B00EIGZPDY	Digital_Music_Purchase	1	2013	8	2013-08-15
US	R37HCYOF14XVDB	B0073QNIH6	Toys	5	2015	5	2015-05-06
DE	R1TPA0UVV8LWDA	B001V7T6RE	Shoes	5	2014	7	2014-07-12
US	R3N3QHM4USIDYJ	B00AKKTDJY	Mobile_Apps	1	2014	4	2014-04-05
US	RLW5V8NT7FFQ2	B0064Y5U24	Digital_Music_Purchase	4	2013	1	2013-01-15
US	R2XP7240YI8G6B	B00VRYCGLO	Mobile_Apps	4	2015	7	2015-07-05
US	RIXQKUZ1CAZ4L	B00CWY76CC	Mobile_Apps	5	2013	7	2013-07-16
US	RX13G1VXU4ZFR	B00DJFIMW6	Mobile_Apps	5	2013	7	2013-07-13
US	R3DK106AV0GLT6	B005K17RU0	Mobile_Apps	1	2011	12	2011-12-06
US	RP1ITKNJWVCC2	B004Y1WCDE	Mobile_Apps	4	2015	1	2015-01-17
US	RMSKMY8FG2NKX	B002G1YPH0	PC	5	2015	2	2015-02-15
US	R3LCWP8BN1WNSJ	B00EXVZZE8	Mobile_Apps	5	2014	2	2014-02-18
US	R1A48XGIVB27MR	B00T4GYI54	Mobile_Apps	5	2015	8	2015-08-19
US	R1Y2ON5ZP5J5A0	B00IG2DOKM	Mobile_Apps	5	2014	12	2014-12-20
DE	R3N9QORXG3A3CD	B004OT2WKO	Toys	5	2013	3	2013-03-30
US	R1KL97170LB3FG	B008XG1X18	Mobile_Apps	1	2012	10	2012-10-14
US	R2M00BYU4A0RAC	B00DUGCLY4	Mobile_Apps	5	2015	1	2015-01-07
US	R59FWBERC28UF	B0094BB4TW	Mobile_Apps	5	2014	12	2014-12-18
US	RODITHVFOJHD5	B00FM8WGK2	Toys	5	2014	12	2014-12-10
US	R2QJ4UV8HPI2XM	B00E8KLWB4	Mobile_Apps	5	2015	7	2015-07-17
US	R5HNSSLHVKXYA	B009UX2YAC	Mobile_Apps	5	2012	11	2012-11-17
US	RF99YJ09772O6	B00FAPF5U0	Mobile_Apps	4	2014	1	2014-01-24
US	R1808YXYXZOA9R	B00881VLCE	Mobile_Apps	5	2012	9	2012-09-11
UK	R22H6F1PSPCHUW	B00FAI2IUM	Mobile_Apps	5	2013	12	2013-12-26
US	R27PZHDHKQ2Z51	B00DUGCLY4	Mobile_Apps	5	2014	8	2014-08-03
US	R3ODLVBJC9X53	B00BWBHIUG	Mobile_Apps	4	2013	6	2013-06-11
US	R3L3962ESCR31C	B006BGZJJ4	PC	5	2012	9	2012-09-26
DE	R1DAGR3O2RNP11	B00545BZOG	PC	4	2013	12	2013-12-09
US	R3492DKWV3K9NH	B004FRX0MY	Mobile_Apps	1	2014	6	2014-06-21
US	R2BAUH8SA6F92K	B00NWLIW0E	Mobile_Apps	4	2015	8	2015-08-13
US	R3LQN8RMX6FUI9	B00E8KLWB4	Mobile_Apps	4	2013	10	2013-10-01
US	R38AQDJCJ8JX2F	B0055S348W	Mobile_Apps	1	2014	7	2014-07-04
US	R2GNY3L6QJAM0T	B00QW8TYWO	Mobile_Apps	5	2015	1	2015-01-15
US	R7XNIAN9B37DR	B00EJKG5M4	Mobile_Apps	1	2015	6	2015-06-26
US	R17I18VD9DQ57O	B00AIUUXHC	Mobile_Apps	5	2014	9	2014-09-20
US	R1Y77X1L0T9TGR	B00992CF6W	Mobile_Apps	5	2015	8	2015-08-03
US	R6A9OLN4TCZ7Q	B00FBR8130	Toys	5	2014	11	2014-11-07
DE	R1RXW3Q6AYUJ7E	B004FRX0MY	Mobile_Apps	1	2015	3	2015-03-02
US	R3CJIZBKNX3II	B005ZTFPFQ	Mobile_Apps	1	2015	7	2015-07-30
US	R28NZZ06U1SXFW	B00FAPF5U0	Mobile_Apps	5	2014	12	2014-12-16
US	R2QTOD47VYT1RH	B0091REZMW	Mobile_Apps	5	2014	1	2014-01-21
US	R11PO5OJAFSQXC	B007EC27QM	Mobile_Apps	5	2013	11	2013-11-01
US	R1OPUPDOLYN85R	B0094BB4TW	Mobile_Apps	1	2015	6	2015-06-21
US	R15XKBYDXXWHHS	B007WEQ3K8	Mobile_Apps	4	2014	1	2014-01-05
US	RX491CK345F9N	B00IKZX1ZI	Mobile_Apps	5	2014	4	2014-04-25
US	REZAI7FD2Q0V8	B00632HWOG	Mobile_Apps	1	2012	9	2012-09-16
US	R1ZUWCU7CNRJ9I	B005EHQGTS	Mobile_Apps	1	2013	7	2013-07-21
US	RGFLXBM71M5VP	B00DJFIMW6	Mobile_Apps	1	2013	7	2013-07-28
US	R3LMSXL5WARTS1	B00992CF6W	Mobile_Apps	5	2013	3	2013-03-11
UK	R3QZ8KU5PV58RZ	B00AVFO41K	Mobile_Apps	5	2015	1	2015-01-27
US	RK9UKAQ2P65GV	B00QW8TYWO	Mobile_Apps	4	2015	1	2015-01-18
US	R13FAH8VSYWQH8	B00LZXOI5E	Mobile_Apps	5	2014	10	2014-10-13
UK	RW3L15BJ5OD7	B008JGSM6G	Mobile_Apps	3	2013	5	2013-05-13
US	R2SM1V6RZ0A1ZG	B00E8KLWB4	Mobile_Apps	5	2015	8	2015-08-16
US	R1VVRXQRFJ8PI4	B00881VLCE	Mobile_Apps	4	2015	2	2015-02-20
US	R1O6QBSSD314Z4	B0064TVQ5E	Mobile_Apps	5	2012	8	2012-08-01
US	R3MGDNJRA1K7DZ	B004FOA84A	Mobile_Apps	1	2012	2	2012-02-23
US	R1FO7WQJ7SP1V7	B00DVKOYBM	Mobile_Apps	4	2014	11	2014-11-30
UK	R7I9GKLKPCMA9	B00IEBE7GK	Mobile_Apps	5	2014	7	2014-07-15
US	R11XVAJTDBVA0Y	B00992CF6W	Mobile_Apps	5	2014	7	2014-07-28
US	REHGMJVTVFN4V	B00AFCEIB0	Mobile_Apps	5	2015	2	2015-02-09
US	RP0IV7U2SO2R4	B0069G5Z9K	Mobile_Apps	5	2012	9	2012-09-10
US	RJZOI8SZT0R7N	B004SJ3AXI	Mobile_Apps	5	2012	1	2012-01-29
US	R3BTJOK2WSFPHU	B0054JZC6E	Mobile_Apps	3	2012	6	2012-06-23
US	RMGJ26OQL4GAQ	B000W7JWUA	Toys	5	2015	8	2015-08-07
US	R25WWHEPO74P41	B0064X7FVE	Mobile_Apps	5	2015	3	2015-03-10
US	R357K8ZZVDHEG3	B00B2V66VS	Mobile_Apps	5	2013	1	2013-01-29
DE	R1126CB8P0B15Z	B005KIQEJI	Toys	5	2013	5	2013-05-31
US	R3NL2JD9UZ3JBO	B00JOT3HQ2	Mobile_Apps	5	2015	4	2015-04-07
UK	R1QTC6YWMIQ5AK	B0000CDJPQ	PC	5	2014	4	2014-04-03
US	R3S5V76XSTCLQR	B00E8KLWB4	Mobile_Apps	1	2015	1	2015-01-05
US	R38H7JTQABAQN3	B00CW6DAKC	Mobile_Apps	2	2014	1	2014-01-28
US	R2TQJ4TEJIX77	B00913DPW2	Mobile_Apps	4	2012	9	2012-09-18
US	RMDJBB2GJR0DY	B009ZXT4BY	Mobile_Apps	1	2014	2	2014-02-15
US	R2FUZIX8VO4XEU	B004SJ3BCI	Mobile_Apps	5	2013	2	2013-02-10
UK	R13FBELAJUQBAA	B004SD5GZ4	Mobile_Apps	5	2015	4	2015-04-08
US	R1L9VR48MZX6AT	B00FAPF5U0	Mobile_Apps	4	2015	2	2015-02-26
US	RMVB0CP1MVQC9	B0094BB4TW	Mobile_Apps	2	2014	4	2014-04-26
US	R3SP7U4LCX1U8F	B00C5XBAOA	Toys	5	2015	8	2015-08-10
US	RH5XLW6TXCQAZ	B00JVZ0DQG	Mobile_Apps	5	2014	6	2014-06-27
US	R159PFSJIFXYIV	B00JVZ0DQG	Mobile_Apps	5	2014	6	2014-06-20
US	R1YV0T70C1128Z	B00GTCECVG	Mobile_Apps	1	2015	5	2015-05-31
US	R1OOZXFJSG2NOG	B0014YPEI4	Toys	5	2014	9	2014-09-14
US	R2ORIKANABOTGI	B00992CF6W	Mobile_Apps	5	2015	8	2015-08-22
US	R2UEZQRSDEIMVW	B00A8ECU24	Mobile_Apps	5	2014	12	2014-12-11
US	R2H1UU3K7SQW8	B00N1HONIO	Mobile_Apps	5	2014	9	2014-09-28
US	R1HU24Z7YBXY6G	B00EDUTGB2	Mobile_Apps	1	2015	1	2015-01-01
DE	R9HIPIJW6V0WJ	B005H29GSI	Toys	3	2012	9	2012-09-23
US	R2MMXQLNTNEJ1R	B005GVF95O	Mobile_Apps	5	2013	2	2013-02-07
US	R29MKSGTYO07PY	B00PJ5AUCO	Mobile_Apps	5	2015	2	2015-02-21
US	R1SLZZ3OUQQ1V1	B005EHQGTS	Mobile_Apps	5	2013	7	2013-07-14
US	R1M9B5L4JZITC5	B007PVHMCG	Toys	3	2013	10	2013-10-13
UK	RJ6YVW11FIIII	B0058SNI58	Shoes	4	2014	10	2014-10-12
UK	REY9IZLKXPRZK	B00QL0ST1K	Mobile_Apps	3	2015	4	2015-04-02
US	R3TEGJMVNVBPGP	B005VPRF0M	Toys	4	2013	3	2013-03-06
US	R19NRSJX6W9C97	B00E8KLWB4	Mobile_Apps	4	2015	2	2015-02-03
DE	R1YCMTRYQWGCXF	B00NV3VXOA	Digital_Music_Purchase	5	2014	11	2014-11-07
US	R1OPRIJFI6YP7	B00BEZZBFO	PC	4	2014	1	2014-01-05
US	RZ12B19J5ZJ4O	B00LXLM05I	Mobile_Apps	5	2014	11	2014-11-06
US	R38L8OZB8VJ7S8	B0094BB4TW	Mobile_Apps	5	2014	7	2014-07-25
US	R3EWV8QPP4EUZB	B00IX9UPV4	Mobile_Apps	2	2015	5	2015-05-14
US	R1T7XP9VOOKKLK	B0054JZC6E	Mobile_Apps	5	2012	7	2012-07-02
US	R3B57MAU2OZZ3Q	B004VMUS9G	Mobile_Apps	5	2015	6	2015-06-16
UK	R3AXUEAISUZ6IU	B002C0BET2	Digital_Music_Purchase	4	2015	3	2015-03-08
US	R2SK55VUKHZGD0	B004ECDNJU	Mobile_Apps	4	2012	1	2012-01-06
UK	RAKRMNVNADJ39	B00K4P7TEG	Mobile_Apps	2	2014	8	2014-08-02
US	R91Z25UULHJDY	B009UX2YAC	Mobile_Apps	5	2013	4	2013-04-11
US	RLX2ESE8IKZA2	B004DLPXAO	Mobile_Apps	1	2014	2	2014-02-18
US	RPKKTS9T2KZ8I	B004R13U6Y	Mobile_Apps	2	2012	1	2012-01-13
US	R2INLZKAGB734	B0064TVQ5E	Mobile_Apps	5	2013	3	2013-03-11
US	R3QHOETQ6KNGGA	B001IF252C	PC	3	2009	11	2009-11-07
US	R2S44LFWIQBCAX	B004KKX814	Toys	5	2012	8	2012-08-01
DE	R1VBC1DP7RYH4G	B006X415GK	Toys	5	2012	6	2012-06-12
US	R2BLO4XKA1365F	B00JOT3HQ2	Mobile_Apps	5	2015	5	2015-05-23
US	R26O8F42EVNVW2	B004XQYBA2	Mobile_Apps	5	2013	4	2013-04-18
US	R2VQMBTS6HS286	B00CNNPOHG	Toys	5	2014	9	2014-09-20
US	R3PAEFRT01NTUI	B007NZ7LIY	Mobile_Apps	5	2015	2	2015-02-14
US	R2P4YNXTZONC4S	B0063M22QO	Mobile_Apps	4	2013	10	2013-10-26
UK	R3LASJ1BS2N07T	B00ATPVA78	Mobile_Apps	3	2015	2	2015-02-26
US	R1N6QM7LDD7X1T	B00D8WJ9JK	Digital_Music_Purchase	5	2013	7	2013-07-05
DE	R124XNAK3ZHQMZ	B00HY8ABJQ	Mobile_Apps	1	2014	6	2014-06-16
US	R3OAZ4T5YW0FSG	B00E8KLWB4	Mobile_Apps	4	2015	5	2015-05-14
US	R2JYZGDWWIBEP9	B004US4K2C	Mobile_Apps	5	2012	9	2012-09-06
US	R155HN3GC5Y45T	B004UID2LC	Mobile_Apps	5	2011	7	2011-07-01
US	R597BKUW7J8CB	B0066W1AZK	Mobile_Apps	3	2013	1	2013-01-22
US	R1ML1YJMW8U6DR	B0063IH60K	Mobile_Apps	4	2014	8	2014-08-15
US	R2SXY4MT4Z9C1B	B00701L6TQ	Mobile_Apps	1	2014	5	2014-05-21
US	R292PLJJC8521	B0051UP5NQ	Mobile_Apps	4	2011	10	2011-10-26
US	R2MQNLPCJTUSZI	B00HGJ18C2	Mobile_Apps	4	2014	7	2014-07-31
DE	R1QRM5SMK5K5O1	B0052UZIFA	Mobile_Apps	5	2012	8	2012-08-31
US	R2STUOOIY59SLN	B00DJFIMW6	Mobile_Apps	5	2013	12	2013-12-29
US	R1A5NFJA8QDZG7	B00PTB7B34	Mobile_Apps	5	2014	11	2014-11-29
US	R28YYTL0ZTGYC3	B0058VW36U	Mobile_Apps	5	2012	11	2012-11-19
FR	R2Y59R3OOUY08R	B002WJI66C	Toys	4	2014	2	2014-02-23
UK	R14AOUM0CIUTZD	B0094BB4TW	Mobile_Apps	5	2013	1	2013-01-03
