"MarketPlace","product_category","product_title","star_rating","verified_purchase","helpful_vote"
"US","Mobile_Apps","Subway Surfers",5,"N",0
"US","Mobile_Apps","Thor: The Dark World - The Official Game",4,"Y",0
"US","Mobile_Apps","vTube for YouTube [FREE]",5,"Y",0
"US","Mobile_Apps","TripAdvisor",2,"Y",0
"US","Mobile_Apps","101-in-1 Games",5,"Y",0
"US","Mobile_Apps","Flappy Wings (not Flappy Bird)",5,"Y",0
"US","Mobile_Apps","Fairway Solitaire",5,"Y",0
"US","Mobile_Apps","Minion Rush: Despicable Me Official Game",5,"Y",0
"US","Mobile_Apps","Stopwatch Xtreme",1,"N",19
"US","Mobile_Apps","Facebook",5,"Y",0
"US","Mobile_Apps","WPS Office + PDF",2,"Y",0
"UK","Mobile_Apps","The Room Two (Kindle Tablet Edition)",4,"N",0
"US","Mobile_Apps","Evernote - stay organized.",4,"Y",0
"US","PC","Plugable USB Audio Adapter with 3.5mm Speaker/Headphone and Microphone Jacks (Black Aluminum; C-Media HS 100B Chip; Built-In Compatibility with Windows, Mac, and Linux)",4,"Y",0
"US","Mobile_Apps","Subway Surfers",5,"Y",0
"UK","Mobile_Apps","Calculator Plus Free",5,"Y",0
"US","Mobile_Apps","Swype Keyboard",2,"Y",0
"US","Mobile_Apps","Skype (Android Edition)",1,"Y",0
"JP","Mobile_Apps","ES File Explorer File Manager",5,"Y",1
"US","Digital_Music_Purchase","Mechanical Bull",4,"Y",4
"UK","Mobile_Apps","Call of Duty®: Heroes",5,"Y",0
"US","Mobile_Apps","Battery",4,"N",0
"US","Mobile_Apps","Crossy Road",1,"Y",3
"US","Mobile_Apps","Amazon Underground",5,"Y",0
"US","Digital_Music_Purchase","Elvis 30 #1 Hits",5,"Y",0
"US","Mobile_Apps","Fingerpaint Magic",5,"Y",0
"UK","Mobile_Apps","Stick Tennis",5,"N",12
"US","Mobile_Apps","Abyss: The Wraiths of Eden",4,"Y",0
"US","Musical Instruments","Behringer XENYX X1204USB | Premium 12-Input 2/2-Bus Mixer with XENYX Mic Preamps and USB/Audio Interface",3,"N",1
"US","PC","Mobee Technology Magic Charger - Inductive Charger for Apple Magic Mouse (MO2212)",4,"Y",0
"US","Mobile_Apps","White Noise",5,"Y",0
"US","Mobile_Apps","Frozen Free Fall",5,"Y",0
"US","Mobile_Apps","Clean Master Phone Boost",5,"Y",0

"US","Mobile_Apps","Draw a Stickman: EPIC",2,"Y",7
"US","Mobile_Apps","eBay",5,"Y",0
"US","PC","GIGABYTE Ultra Durable 3 Classic Desktop Motherboard - AMD - Socket AM3 PGA-941 GA-990FXA-UD3",5,"Y",11
"US","Mobile_Apps","DragonVale",5,"Y",0
"UK","Mobile_Apps","Fruit Ninja Free",4,"Y",5
"US","Digital_Music_Purchase","Build Me Up From Bones",5,"Y",0
"DE","Mobile_Apps","Ice Age: Die Siedlung",5,"Y",0
"UK","Mobile_Apps","Crossy Road",5,"Y",0
"DE","Mobile_Apps","Montezuma Puzzle 4 Premium",4,"Y",0
"UK","Mobile_Apps","Angry Birds Free",2,"Y",0
"UK","Mobile_Apps","Candy Crush Saga",5,"Y",0
"US","Mobile_Apps","Fleksy Keyboard",5,"Y",0
"US","Mobile_Apps","Solitaire",5,"Y",1
"US","Mobile_Apps","CSI: Hidden Crimes",5,"Y",0
"US","Mobile_Apps","Solitaire",3,"Y",0
"US","Mobile_Apps","Flow Free",5,"Y",0
"US","Digital_Music_Purchase","The Heist [Explicit]",5,"N",0
"UK","Toys","LEGO Games 3844: Creationary",5,"Y",0
"US","Mobile_Apps","Candy Crush Saga",4,"Y",8
"DE","Mobile_Apps","Abalone",1,"Y",55
"US","Digital_Music_Purchase","Living Things",5,"N",2
"US","Mobile_Apps","Skype",5,"N",7
"US","Mobile_Apps","MY LITTLE PONY - Friendship is Magic",4,"Y",0
"US","Digital_Music_Purchase","Unvarnished",5,"Y",0
"US","Mobile_Apps","High Speed Race: Need for Asphalt Racing",5,"Y",2
"US","Mobile_Apps","Cookie Jam",5,"Y",0
"US","Mobile_Apps","Facebook",5,"Y",0
"UK","Mobile_Apps","Facebook",5,"Y",0
"US","Mobile_Apps","Candy Crush Saga",4,"Y",0
"US","Digital_Music_Purchase","The Lumineers",4,"N",0
"UK","Digital_Music_Purchase","Rock of Ages",5,"Y",0
"US","Mobile_Apps","Crossy Road",5,"Y",0
"UK","Mobile_Apps","The Secret Society® - Hidden Mystery",5,"Y",0
"US","Mobile_Apps","ColorNote Notepad Notes",5,"Y",1
"US","PC","Amazon 5ft USB to Micro-USB Cable (works with most Micro-USB Tablets)",4,"Y",0
"US","Mobile_Apps","Yahoo Mail – Keeps you organized!",4,"Y",0
"US","Mobile_Apps","Terraria",5,"Y",0
"US","Mobile_Apps","Candy Crush Saga",4,"Y",0
"US","Mobile_Apps","Crossy Road",5,"Y",0
"UK","Mobile_Apps","Spider",5,"Y",0
"US","Mobile_Apps","Guess The Emoji",5,"Y",0
"US","Mobile_Apps","Angry Birds Go!",5,"Y",4
"US","Digital_Music_Purchase","Playlist: The Very Best Of Backstreet Boys",5,"Y",2
"US","Mobile_Apps","MP3 Video Converter",4,"Y",30
"US","Mobile_Apps","Pixel Gun 3D (Pocket Edition) - multiplayer shooter with skin creator",5,"Y",0
"US","Digital_Music_Purchase","Kid A",5,"Y",2
"US","Mobile_Apps","Castle Clash",5,"Y",1
"US","Mobile_Apps","Minecraft",5,"Y",0
"US","Mobile_Apps","Spider",5,"Y",0
"US","Mobile_Apps","Letters From Nowhere®: A Hidden Object Mystery",4,"Y",1
"US","PC","Thunderbolt to Gigabit Ethernet Adapter",1,"N",0
"US","Mobile_Apps","Subway Surfers",5,"Y",0
"US","Mobile_Apps","Jurassic Park™ Builder",1,"Y",2
"US","Mobile_Apps","Smart Launcher Pro 3",4,"Y",0
"DE","Mobile_Apps","Farm Heroes Saga",2,"Y",10
"US","Musical Instruments","Sony MDR7506 Professional Large Diaphragm Headphone",5,"Y",1
"US","Mobile_Apps","Geometry Dash Lite",5,"Y",0
"US","Mobile_Apps","Flappy Wings (not Flappy Bird)",4,"Y",0
"US","Mobile_Apps","Spider",4,"Y",0
"US","Mobile_Apps","Duolingo: Learn Languages Free",5,"Y",0
"US","Mobile_Apps","Flow Free",4,"Y",0
"US","Mobile_Apps","Lucky Dragon",1,"Y",0
"DE","Mobile_Apps","Empire: Four Kingdoms",1,"Y",2
"FR","Mobile_Apps","Sparkle HD",5,"Y",15
"US","Mobile_Apps","Dragon City",5,"Y",0
"US","Mobile_Apps","Crossy Road",5,"Y",0
"DE","PC","Transcend USB 3.0 Schnittstellenkarte/Adapter PCIe (2 Ports)",5,"Y",106
"UK","Mobile_Apps","Montezuma Puzzle 2 Premium",4,"Y",0
"JP","Toys","レゴ (LEGO) ムービー ゲッタウェイ・グライダー 70800",5,"N",1
"UK","Mobile_Apps","Yahoo Mail – Keeps you organized!",5,"Y",0
